"S1Code","S1Ware","S1long","S1lat","S2Code","S2Ware","S2long","S2lat","JacDissim","JacSim"
"TE","TE-S1BW","50.011","36.146","AK","AK-JPA","47.32492222","32.55781389","0.428571428571429","0.571428571428571"
"TE","TE-S1BW","50.011","36.146","AR","AR-SW","53.40545556","29.86275833","0.4","0.6"
"TE","TE-S1BW","50.011","36.146","AT","AT-PA","44.75538889","38.21327778","0.555555555555556","0.444444444444444"
"TE","TE-S1BW","50.011","36.146","B","B-B","54.40972222","28.64277778","0.5","0.5"
"TE","TE-S1BW","50.011","36.146","BC","BC-D","53.332575","36.7631","0.333333333333333","0.666666666666667"
"TE","TE-S1BW","50.011","36.146","CA","CA-PABW","51.445895","35.60760056","0.428571428571429","0.571428571428571"
"TE","TE-S1BW","50.011","36.146","CB1","CB1-PBW","49.9787","35.7806","0.4","0.6"
"TE","TE-S1BW","50.011","36.146","CB2","CB2-BBP","48.505855","32.221305","0.5","0.5"
"TE","TE-S1BW","50.011","36.146","CB2","CB2-BCP","48.505855","32.221305","0.5","0.5"
"TE","TE-S1BW","50.011","36.146","CB2","CB2-MCP","48.505855","32.221305","0.2","0.8"
"TE","TE-S1BW","50.011","36.146","CB2","CB2-MRP","48.505855","32.221305","0.571428571428572","0.428571428571428"
"TE","TE-S1BW","50.011","36.146","CB2","CB2-PB","48.505855","32.221305","0.5","0.5"
"TE","TE-S1BW","50.011","36.146","CB2","CB2-SP","48.505855","32.221305","0.2","0.8"
"TE","TE-S1BW","50.011","36.146","CM","CM-PB","48.555928","32.224015","0.5","0.5"
"TE","TE-S1BW","50.011","36.146","CM","CM-RB","48.555928","32.224015","0.4","0.6"
"TE","TE-S1BW","50.011","36.146","CS","CS-BC","47.26","32.62","0.4","0.6"
"TE","TE-S1BW","50.011","36.146","CS","CS-BR","47.26","32.62","0.875","0.125"
"TE","TE-S1BW","50.011","36.146","CS","CS-JPA","47.26","32.62","0.428571428571429","0.571428571428571"
"TE","TE-S1BW","50.011","36.146","CS","CS-SRC","47.26","32.62","0.2","0.8"
"TE","TE-S1BW","50.011","36.146","DKT","DKT-PA","54.98194444","36.53555556","0.428571428571429","0.571428571428571"
"TE","TE-S1BW","50.011","36.146","H","H-PA","53.51537389","30.50747583","0.888888888888889","0.111111111111111"
"TE","TE-S1BW","50.011","36.146","HC","HC-CA","53.332575","36.7631","0.9","0.1"
"TE","TE-S1BW","50.011","36.146","HC","HC-CN","53.332575","36.7631","0.777777777777778","0.222222222222222"
"TE","TE-S1BW","50.011","36.146","HC","HC-D","53.332575","36.7631","0.333333333333333","0.666666666666667"
"TE","TE-S1BW","50.011","36.146","HF","HF-24k","45.47444444","36.99444444","0.75","0.25"
"TE","TE-S1BW","50.011","36.146","HF","HF-P","45.47444444","36.99444444","0.666666666666667","0.333333333333333"
"TE","TE-S1BW","50.011","36.146","KH","KH-BB","52.06511333","29.88179778","0.4","0.6"
"TE","TE-S1BW","50.011","36.146","KH","KH-BBR","52.06511333","29.88179778","0.571428571428572","0.428571428571428"
"TE","TE-S1BW","50.011","36.146","KH","KH-BRPW","52.06511333","29.88179778","0.2","0.8"
"TE","TE-S1BW","50.011","36.146","KH","KH-BW","52.06511333","29.88179778","0.4","0.6"
"TE","TE-S1BW","50.011","36.146","KH","KH-RB","52.06511333","29.88179778","0","1"
"TE","TE-S1BW","50.011","36.146","KK","KK-PACW","54.86611111","36.3","0.666666666666667","0.333333333333333"
"TE","TE-S1BW","50.011","36.146","MS10","MS10-CW","51.32983333","30.35716667","0.625","0.375"
"TE","TE-S1BW","50.011","36.146","MS11","MS11-CW","51.33366667","30.35426667","0.625","0.375"
"TE","TE-S1BW","50.011","36.146","MS20","MS20-CW","51.33611667","30.353","0.5","0.5"
"TE","TE-S1BW","50.011","36.146","P","P-BASLIP","54.48638889","36.84861111","0.428571428571429","0.571428571428571"
"TE","TE-S1BW","50.011","36.146","P","P-BICHPYS","54.48638889","36.84861111","0.571428571428572","0.428571428571428"
"TE","TE-S1BW","50.011","36.146","P","P-BLAPALB","54.48638889","36.84861111","0.714285714285714","0.285714285714286"
"TE","TE-S1BW","50.011","36.146","P","P-BROPYS","54.48638889","36.84861111","0.571428571428572","0.428571428571428"
"TE","TE-S1BW","50.011","36.146","P","P-BROPYT","54.48638889","36.84861111","0.333333333333333","0.666666666666667"
"TE","TE-S1BW","50.011","36.146","P","P-CREASPO","54.48638889","36.84861111","0.5","0.5"
"TE","TE-S1BW","50.011","36.146","P","P-DABRYS","54.48638889","36.84861111","0.666666666666667","0.333333333333333"
"TE","TE-S1BW","50.011","36.146","P","P-EABRYS","54.48638889","36.84861111","0.571428571428572","0.428571428571428"
"TE","TE-S1BW","50.011","36.146","P","P-POLWAV","54.48638889","36.84861111","0.666666666666667","0.333333333333333"
"TE","TE-S1BW","50.011","36.146","P","P-REDBRIT","54.48638889","36.84861111","0.571428571428572","0.428571428571428"
"TE","TE-S1BW","50.011","36.146","P","P-WHOSCOL","54.48638889","36.84861111","0.714285714285714","0.285714285714286"
"TE","TE-S1BW","50.011","36.146","QT","QT-PA","44.75538889","38.21327778","0.555555555555556","0.444444444444444"
"TE","TE-S1BW","50.011","36.146","SC","SC-NP","55.00055556","36.49972222","0.333333333333333","0.666666666666667"
"TE","TE-S1BW","50.011","36.146","SC","SC-T1","55.00055556","36.49972222","0.571428571428572","0.428571428571428"
"TE","TE-S1BW","50.011","36.146","SC","SC-T2","55.00055556","36.49972222","0.875","0.125"
"TE","TE-S1BW","50.011","36.146","TB2","TB2-BB","52.59","30.08","0.4","0.6"
"TE","TE-S1BW","50.011","36.146","TB2","TB2-BR","52.59","30.08","0.5","0.5"
"TE","TE-S1BW","50.011","36.146","TB2","TB2-BRB","52.59","30.08","0.5","0.5"
"TE","TE-S1BW","50.011","36.146","TB2","TB2-BWB","52.59","30.08","0.4","0.6"
"TE","TE-S1BW","50.011","36.146","TB2","TB2-RBF","52.59","30.08","0","1"
"TE","TE-S1BW","50.011","36.146","TB2","TB2-RR","52.59","30.08","0.5","0.5"
"TE","TE-S1BW","50.011","36.146","TB3","TB3-JPA","52.94243333","29.82901389","0.714285714285714","0.285714285714286"
"TE","TE-S1BW","50.011","36.146","TB1","TB1-PBW","52.88666667","29.91333333","0.4","0.6"
"TE","TE-S1BW","50.011","36.146","TE","TE-BRPW","50.011","36.146","0.875","0.125"
"TE","TE-S1BW","50.011","36.146","TE","TE-EPW","50.011","36.146","0.714285714285714","0.285714285714286"
"TG","TG-AP","47.09775","33.75661944","AK","AK-JPA","47.32492222","32.55781389","0.285714285714286","0.714285714285714"
"TG","TG-AP","47.09775","33.75661944","AR","AR-SW","53.40545556","29.86275833","0.5","0.5"
"TG","TG-AP","47.09775","33.75661944","AT","AT-PA","44.75538889","38.21327778","0.6","0.4"
"TG","TG-AP","47.09775","33.75661944","B","B-B","54.40972222","28.64277778","0.333333333333333","0.666666666666667"
"TG","TG-AP","47.09775","33.75661944","BC","BC-D","53.332575","36.7631","0.166666666666667","0.833333333333333"
"TG","TG-AP","47.09775","33.75661944","CA","CA-PABW","51.445895","35.60760056","0.285714285714286","0.714285714285714"
"TG","TG-AP","47.09775","33.75661944","CB1","CB1-PBW","49.9787","35.7806","0.5","0.5"
"TG","TG-AP","47.09775","33.75661944","CB2","CB2-BBP","48.505855","32.221305","0.333333333333333","0.666666666666667"
"TG","TG-AP","47.09775","33.75661944","CB2","CB2-BCP","48.505855","32.221305","0.333333333333333","0.666666666666667"
"TG","TG-AP","47.09775","33.75661944","CB2","CB2-MCP","48.505855","32.221305","0","1"
"TG","TG-AP","47.09775","33.75661944","CB2","CB2-MRP","48.505855","32.221305","0.428571428571429","0.571428571428571"
"TG","TG-AP","47.09775","33.75661944","CB2","CB2-PB","48.505855","32.221305","0.375","0.625"
"TG","TG-AP","47.09775","33.75661944","CB2","CB2-SP","48.505855","32.221305","0.333333333333333","0.666666666666667"
"TG","TG-AP","47.09775","33.75661944","CM","CM-PB","48.555928","32.224015","0.333333333333333","0.666666666666667"
"TG","TG-AP","47.09775","33.75661944","CM","CM-RB","48.555928","32.224015","0.5","0.5"
"TG","TG-AP","47.09775","33.75661944","CS","CS-BC","47.26","32.62","0.5","0.5"
"TG","TG-AP","47.09775","33.75661944","CS","CS-BR","47.26","32.62","0.75","0.25"
"TG","TG-AP","47.09775","33.75661944","CS","CS-JPA","47.26","32.62","0.285714285714286","0.714285714285714"
"TG","TG-AP","47.09775","33.75661944","CS","CS-SRC","47.26","32.62","0.333333333333333","0.666666666666667"
"TG","TG-AP","47.09775","33.75661944","DKT","DKT-PA","54.98194444","36.53555556","0.285714285714286","0.714285714285714"
"TG","TG-AP","47.09775","33.75661944","H","H-PA","53.51537389","30.50747583","0.9","0.1"
"TG","TG-AP","47.09775","33.75661944","HC","HC-CA","53.332575","36.7631","0.8","0.2"
"TG","TG-AP","47.09775","33.75661944","HC","HC-CN","53.332575","36.7631","0.666666666666667","0.333333333333333"
"TG","TG-AP","47.09775","33.75661944","HC","HC-D","53.332575","36.7631","0.166666666666667","0.833333333333333"
"TG","TG-AP","47.09775","33.75661944","HF","HF-24k","45.47444444","36.99444444","0.625","0.375"
"TG","TG-AP","47.09775","33.75661944","HF","HF-P","45.47444444","36.99444444","0.555555555555556","0.444444444444444"
"TG","TG-AP","47.09775","33.75661944","KH","KH-BB","52.06511333","29.88179778","0.5","0.5"
"TG","TG-AP","47.09775","33.75661944","KH","KH-BBR","52.06511333","29.88179778","0.625","0.375"
"TG","TG-AP","47.09775","33.75661944","KH","KH-BRPW","52.06511333","29.88179778","0","1"
"TG","TG-AP","47.09775","33.75661944","KH","KH-BW","52.06511333","29.88179778","0.5","0.5"
"TG","TG-AP","47.09775","33.75661944","KH","KH-RB","52.06511333","29.88179778","0.2","0.8"
"TG","TG-AP","47.09775","33.75661944","KK","KK-PACW","54.86611111","36.3","0.555555555555556","0.444444444444444"
"TG","TG-AP","47.09775","33.75661944","MS10","MS10-CW","51.32983333","30.35716667","0.5","0.5"
"TG","TG-AP","47.09775","33.75661944","MS11","MS11-CW","51.33366667","30.35426667","0.5","0.5"
"TG","TG-AP","47.09775","33.75661944","MS20","MS20-CW","51.33611667","30.353","0.333333333333333","0.666666666666667"
"TG","TG-AP","47.09775","33.75661944","P","P-BASLIP","54.48638889","36.84861111","0.5","0.5"
"TG","TG-AP","47.09775","33.75661944","P","P-BICHPYS","54.48638889","36.84861111","0.625","0.375"
"TG","TG-AP","47.09775","33.75661944","P","P-BLAPALB","54.48638889","36.84861111","0.75","0.25"
"TG","TG-AP","47.09775","33.75661944","P","P-BROPYS","54.48638889","36.84861111","0.625","0.375"
"TG","TG-AP","47.09775","33.75661944","P","P-BROPYT","54.48638889","36.84861111","0.428571428571429","0.571428571428571"
"TG","TG-AP","47.09775","33.75661944","P","P-CREASPO","54.48638889","36.84861111","0.571428571428572","0.428571428571428"
"TG","TG-AP","47.09775","33.75661944","P","P-DABRYS","54.48638889","36.84861111","0.714285714285714","0.285714285714286"
"TG","TG-AP","47.09775","33.75661944","P","P-EABRYS","54.48638889","36.84861111","0.625","0.375"
"TG","TG-AP","47.09775","33.75661944","P","P-POLWAV","54.48638889","36.84861111","0.555555555555556","0.444444444444444"
"TG","TG-AP","47.09775","33.75661944","P","P-REDBRIT","54.48638889","36.84861111","0.625","0.375"
"TG","TG-AP","47.09775","33.75661944","P","P-WHOSCOL","54.48638889","36.84861111","0.571428571428572","0.428571428571428"
"TG","TG-AP","47.09775","33.75661944","QT","QT-PA","44.75538889","38.21327778","0.6","0.4"
"TG","TG-AP","47.09775","33.75661944","SC","SC-NP","55.00055556","36.49972222","0.166666666666667","0.833333333333333"
"TG","TG-AP","47.09775","33.75661944","SC","SC-T1","55.00055556","36.49972222","0.428571428571429","0.571428571428571"
"TG","TG-AP","47.09775","33.75661944","SC","SC-T2","55.00055556","36.49972222","0.888888888888889","0.111111111111111"
"TG","TG-AP","47.09775","33.75661944","TB2","TB2-BB","52.59","30.08","0.5","0.5"
"TG","TG-AP","47.09775","33.75661944","TB2","TB2-BR","52.59","30.08","0.571428571428572","0.428571428571428"
"TG","TG-AP","47.09775","33.75661944","TB2","TB2-BRB","52.59","30.08","0.571428571428572","0.428571428571428"
"TG","TG-AP","47.09775","33.75661944","TB2","TB2-BWB","52.59","30.08","0.5","0.5"
"TG","TG-AP","47.09775","33.75661944","TB2","TB2-RBF","52.59","30.08","0.2","0.8"
"TG","TG-AP","47.09775","33.75661944","TB2","TB2-RR","52.59","30.08","0.571428571428572","0.428571428571428"
"TG","TG-AP","47.09775","33.75661944","TB3","TB3-JPA","52.94243333","29.82901389","0.75","0.25"
"TG","TG-AP","47.09775","33.75661944","TB1","TB1-PBW","52.88666667","29.91333333","0.5","0.5"
"TG","TG-AP","47.09775","33.75661944","TE","TE-BRPW","50.011","36.146","0.888888888888889","0.111111111111111"
"TG","TG-AP","47.09775","33.75661944","TE","TE-EPW","50.011","36.146","0.75","0.25"
"TG","TG-AP","47.09775","33.75661944","TE","TE-S1BW","50.011","36.146","0.2","0.8"
"TG","TG-SP","47.09775","33.75661944","AK","AK-JPA","47.32492222","32.55781389","0.5","0.5"
"TG","TG-SP","47.09775","33.75661944","AR","AR-SW","53.40545556","29.86275833","0.714285714285714","0.285714285714286"
"TG","TG-SP","47.09775","33.75661944","AT","AT-PA","44.75538889","38.21327778","0.6","0.4"
"TG","TG-SP","47.09775","33.75661944","B","B-B","54.40972222","28.64277778","0.571428571428572","0.428571428571428"
"TG","TG-SP","47.09775","33.75661944","BC","BC-D","53.332575","36.7631","0.428571428571429","0.571428571428571"
"TG","TG-SP","47.09775","33.75661944","CA","CA-PABW","51.445895","35.60760056","0.5","0.5"
"TG","TG-SP","47.09775","33.75661944","CB1","CB1-PBW","49.9787","35.7806","0.714285714285714","0.285714285714286"
"TG","TG-SP","47.09775","33.75661944","CB2","CB2-BBP","48.505855","32.221305","0.571428571428572","0.428571428571428"
"TG","TG-SP","47.09775","33.75661944","CB2","CB2-BCP","48.505855","32.221305","0.571428571428572","0.428571428571428"
"TG","TG-SP","47.09775","33.75661944","CB2","CB2-MCP","48.505855","32.221305","0.333333333333333","0.666666666666667"
"TG","TG-SP","47.09775","33.75661944","CB2","CB2-MRP","48.505855","32.221305","0.166666666666667","0.833333333333333"
"TG","TG-SP","47.09775","33.75661944","CB2","CB2-PB","48.505855","32.221305","0.555555555555556","0.444444444444444"
"TG","TG-SP","47.09775","33.75661944","CB2","CB2-SP","48.505855","32.221305","0.571428571428572","0.428571428571428"
"TG","TG-SP","47.09775","33.75661944","CM","CM-PB","48.555928","32.224015","0.571428571428572","0.428571428571428"
"TG","TG-SP","47.09775","33.75661944","CM","CM-RB","48.555928","32.224015","0.2","0.8"
"TG","TG-SP","47.09775","33.75661944","CS","CS-BC","47.26","32.62","0.714285714285714","0.285714285714286"
"TG","TG-SP","47.09775","33.75661944","CS","CS-BR","47.26","32.62","0.571428571428572","0.428571428571428"
"TG","TG-SP","47.09775","33.75661944","CS","CS-JPA","47.26","32.62","0.5","0.5"
"TG","TG-SP","47.09775","33.75661944","CS","CS-SRC","47.26","32.62","0.571428571428572","0.428571428571428"
"TG","TG-SP","47.09775","33.75661944","DKT","DKT-PA","54.98194444","36.53555556","0.5","0.5"
"TG","TG-SP","47.09775","33.75661944","H","H-PA","53.51537389","30.50747583","0.777777777777778","0.222222222222222"
"TG","TG-SP","47.09775","33.75661944","HC","HC-CA","53.332575","36.7631","0.666666666666667","0.333333333333333"
"TG","TG-SP","47.09775","33.75661944","HC","HC-CN","53.332575","36.7631","0.5","0.5"
"TG","TG-SP","47.09775","33.75661944","HC","HC-D","53.332575","36.7631","0.428571428571429","0.571428571428571"
"TG","TG-SP","47.09775","33.75661944","HF","HF-24k","45.47444444","36.99444444","0.428571428571429","0.571428571428571"
"TG","TG-SP","47.09775","33.75661944","HF","HF-P","45.47444444","36.99444444","0.375","0.625"
"TG","TG-SP","47.09775","33.75661944","KH","KH-BB","52.06511333","29.88179778","0.714285714285714","0.285714285714286"
"TG","TG-SP","47.09775","33.75661944","KH","KH-BBR","52.06511333","29.88179778","0.625","0.375"
"TG","TG-SP","47.09775","33.75661944","KH","KH-BRPW","52.06511333","29.88179778","0.333333333333333","0.666666666666667"
"TG","TG-SP","47.09775","33.75661944","KH","KH-BW","52.06511333","29.88179778","0.714285714285714","0.285714285714286"
"TG","TG-SP","47.09775","33.75661944","KH","KH-RB","52.06511333","29.88179778","0.5","0.5"
"TG","TG-SP","47.09775","33.75661944","KK","KK-PACW","54.86611111","36.3","0.555555555555556","0.444444444444444"
"TG","TG-SP","47.09775","33.75661944","MS10","MS10-CW","51.32983333","30.35716667","0.285714285714286","0.714285714285714"
"TG","TG-SP","47.09775","33.75661944","MS11","MS11-CW","51.33366667","30.35426667","0.285714285714286","0.714285714285714"
"TG","TG-SP","47.09775","33.75661944","MS20","MS20-CW","51.33611667","30.353","0.571428571428572","0.428571428571428"
"TG","TG-SP","47.09775","33.75661944","P","P-BASLIP","54.48638889","36.84861111","0.666666666666667","0.333333333333333"
"TG","TG-SP","47.09775","33.75661944","P","P-BICHPYS","54.48638889","36.84861111","0.777777777777778","0.222222222222222"
"TG","TG-SP","47.09775","33.75661944","P","P-BLAPALB","54.48638889","36.84861111","0.888888888888889","0.111111111111111"
"TG","TG-SP","47.09775","33.75661944","P","P-BROPYS","54.48638889","36.84861111","0.777777777777778","0.222222222222222"
"TG","TG-SP","47.09775","33.75661944","P","P-BROPYT","54.48638889","36.84861111","0.625","0.375"
"TG","TG-SP","47.09775","33.75661944","P","P-CREASPO","54.48638889","36.84861111","0.75","0.25"
"TG","TG-SP","47.09775","33.75661944","P","P-DABRYS","54.48638889","36.84861111","0.875","0.125"
"TG","TG-SP","47.09775","33.75661944","P","P-EABRYS","54.48638889","36.84861111","0.777777777777778","0.222222222222222"
"TG","TG-SP","47.09775","33.75661944","P","P-POLWAV","54.48638889","36.84861111","0.7","0.3"
"TG","TG-SP","47.09775","33.75661944","P","P-REDBRIT","54.48638889","36.84861111","0.428571428571429","0.571428571428571"
"TG","TG-SP","47.09775","33.75661944","P","P-WHOSCOL","54.48638889","36.84861111","0.571428571428572","0.428571428571428"
"TG","TG-SP","47.09775","33.75661944","QT","QT-PA","44.75538889","38.21327778","0.6","0.4"
"TG","TG-SP","47.09775","33.75661944","SC","SC-NP","55.00055556","36.49972222","0.428571428571429","0.571428571428571"
"TG","TG-SP","47.09775","33.75661944","SC","SC-T1","55.00055556","36.49972222","0.625","0.375"
"TG","TG-SP","47.09775","33.75661944","SC","SC-T2","55.00055556","36.49972222","0.75","0.25"
"TG","TG-SP","47.09775","33.75661944","TB2","TB2-BB","52.59","30.08","0.714285714285714","0.285714285714286"
"TG","TG-SP","47.09775","33.75661944","TB2","TB2-BR","52.59","30.08","0.75","0.25"
"TG","TG-SP","47.09775","33.75661944","TB2","TB2-BRB","52.59","30.08","0.75","0.25"
"TG","TG-SP","47.09775","33.75661944","TB2","TB2-BWB","52.59","30.08","0.714285714285714","0.285714285714286"
"TG","TG-SP","47.09775","33.75661944","TB2","TB2-RBF","52.59","30.08","0.5","0.5"
"TG","TG-SP","47.09775","33.75661944","TB2","TB2-RR","52.59","30.08","0.75","0.25"
"TG","TG-SP","47.09775","33.75661944","TB3","TB3-JPA","52.94243333","29.82901389","0.888888888888889","0.111111111111111"
"TG","TG-SP","47.09775","33.75661944","TB1","TB1-PBW","52.88666667","29.91333333","0.714285714285714","0.285714285714286"
"TG","TG-SP","47.09775","33.75661944","TE","TE-BRPW","50.011","36.146","0.75","0.25"
"TG","TG-SP","47.09775","33.75661944","TE","TE-EPW","50.011","36.146","0.75","0.25"
"TG","TG-SP","47.09775","33.75661944","TE","TE-S1BW","50.011","36.146","0.5","0.5"
"TG","TG-SP","47.09775","33.75661944","TG","TG-AP","47.09775","33.75661944","0.333333333333333","0.666666666666667"
"TI","TI-LPA","56.84","30.16","AK","AK-JPA","47.32492222","32.55781389","0.285714285714286","0.714285714285714"
"TI","TI-LPA","56.84","30.16","AR","AR-SW","53.40545556","29.86275833","0.5","0.5"
"TI","TI-LPA","56.84","30.16","AT","AT-PA","44.75538889","38.21327778","0.6","0.4"
"TI","TI-LPA","56.84","30.16","B","B-B","54.40972222","28.64277778","0.333333333333333","0.666666666666667"
"TI","TI-LPA","56.84","30.16","BC","BC-D","53.332575","36.7631","0.166666666666667","0.833333333333333"
"TI","TI-LPA","56.84","30.16","CA","CA-PABW","51.445895","35.60760056","0.285714285714286","0.714285714285714"
"TI","TI-LPA","56.84","30.16","CB1","CB1-PBW","49.9787","35.7806","0.5","0.5"
"TI","TI-LPA","56.84","30.16","CB2","CB2-BBP","48.505855","32.221305","0.333333333333333","0.666666666666667"
